date,code,name,rank,streak_days,flag,market,regime
2025-09-07,688409,富创精密,4128,0,,A股,未定
2025-09-08,688256,寒武纪,28,1,,A股,未定
2025-09-08,300502,新易盛,35,0,,A股,未定
2025-09-08,300308,中际旭创,37,0,,A股,未定
2025-09-08,603986,兆易创新,198,0,,A股,未定
2025-09-08,002384,东山精密,230,0,,A股,未定
2025-09-08,002371,北方华创,232,0,,A股,未定
2025-09-08,688008,澜起科技,470,0,,A股,未定
2025-09-08,001309,德明利,742,0,,A股,未定
2025-09-08,603256,宏和科技,808,0,,A股,未定
2025-09-08,600667,太极实业,838,0,,A股,未定
2025-09-08,000021,深科技,980,0,,A股,未定
2025-09-08,301308,江波龙,1017,0,,A股,未定
2025-09-08,300223,北京君正,1149,0,,A股,未定
2025-09-08,688525,佰维存储,1425,0,,A股,未定
2025-09-08,688361,中科飞测,2631,0,,A股,未定
2025-09-08,688409,富创精密,3596,0,,A股,未定
2025-09-09,688256,寒武纪,15,2,,A股,未定
2025-09-09,300502,新易盛,68,0,,A股,未定
2025-09-09,300308,中际旭创,75,0,,A股,未定
2025-09-09,002384,东山精密,227,0,,A股,未定
2025-09-09,603986,兆易创新,258,0,,A股,未定
2025-09-09,002371,北方华创,432,0,,A股,未定
2025-09-09,688008,澜起科技,507,0,,A股,未定
2025-09-09,603256,宏和科技,958,0,,A股,未定
2025-09-09,600667,太极实业,1007,0,,A股,未定
2025-09-09,300223,北京君正,1032,0,,A股,未定
2025-09-09,000021,深科技,1050,0,,A股,未定
2025-09-09,001309,德明利,1392,0,,A股,未定
2025-09-09,688525,佰维存储,1480,0,,A股,未定
2025-09-09,301308,江波龙,1550,0,,A股,未定
2025-09-09,688361,中科飞测,4004,0,,A股,未定
2025-09-09,688409,富创精密,4018,0,,A股,未定
2025-09-10,002384,东山精密,20,1,,A股,未定
2025-09-10,688256,寒武纪,27,3,,A股,未定
2025-09-10,300308,中际旭创,36,0,,A股,未定
2025-09-10,300502,新易盛,37,0,,A股,未定
2025-09-10,688008,澜起科技,125,0,,A股,未定
2025-09-10,603986,兆易创新,178,0,,A股,未定
2025-09-10,603256,宏和科技,271,0,,A股,未定
2025-09-10,002371,北方华创,419,0,,A股,未定
2025-09-10,000021,深科技,928,0,,A股,未定
2025-09-10,001309,德明利,1030,0,,A股,未定
2025-09-10,300223,北京君正,1230,0,,A股,未定
2025-09-10,688525,佰维存储,1633,0,,A股,未定
2025-09-10,301308,江波龙,1815,0,,A股,未定
2025-09-10,600667,太极实业,1881,0,,A股,未定
2025-09-10,688361,中科飞测,4263,0,,A股,未定
2025-09-10,688409,富创精密,4449,0,,A股,未定
2025-09-11,300308,中际旭创,6,1,,A股,未定
2025-09-11,688256,寒武纪,10,4,,A股,未定
2025-09-11,300502,新易盛,17,1,,A股,未定
2025-09-11,002384,东山精密,20,2,,A股,未定
2025-09-11,603986,兆易创新,27,1,,A股,未定
2025-09-11,603256,宏和科技,56,0,,A股,未定
2025-09-11,688008,澜起科技,272,0,,A股,未定
2025-09-11,688525,佰维存储,335,0,,A股,未定
2025-09-11,002371,北方华创,347,0,,A股,未定
2025-09-11,000021,深科技,411,0,,A股,未定
2025-09-11,301308,江波龙,554,0,,A股,未定
2025-09-11,300223,北京君正,563,0,,A股,未定
2025-09-11,001309,德明利,647,0,,A股,未定
2025-09-11,600667,太极实业,1372,0,,A股,未定
2025-09-11,688361,中科飞测,2454,0,,A股,未定
2025-09-11,688409,富创精密,2987,0,,A股,未定
2025-09-12,688256,寒武纪,8,5,🎯拥挤,A股,未定
2025-09-12,603986,兆易创新,21,2,,A股,未定
2025-09-12,300308,中际旭创,23,2,,A股,未定
2025-09-12,300223,北京君正,27,1,,A股,未定
2025-09-12,300502,新易盛,45,0,,A股,未定
2025-09-12,001309,德明利,55,0,,A股,未定
2025-09-12,301308,江波龙,74,0,,A股,未定
2025-09-12,002384,东山精密,134,0,,A股,未定
2025-09-12,000021,深科技,137,0,,A股,未定
2025-09-12,688525,佰维存储,191,0,,A股,未定
2025-09-12,688008,澜起科技,219,0,,A股,未定
2025-09-12,600667,太极实业,229,0,,A股,未定
2025-09-12,603256,宏和科技,245,0,,A股,未定
2025-09-12,002371,北方华创,467,0,,A股,未定
2025-09-12,688361,中科飞测,3526,0,,A股,未定
2025-09-12,688409,富创精密,3921,0,,A股,未定
2025-09-13,603986,兆易创新,15,3,,A股,未定
2025-09-13,300223,北京君正,20,2,,A股,未定
2025-09-13,001309,德明利,33,0,,A股,未定
2025-09-13,688256,寒武纪,41,0,,A股,未定
2025-09-13,300308,中际旭创,52,0,,A股,未定
2025-09-13,301308,江波龙,59,0,,A股,未定
2025-09-13,300502,新易盛,78,0,,A股,未定
2025-09-13,688008,澜起科技,86,0,,A股,未定
2025-09-13,000021,深科技,95,0,,A股,未定
2025-09-13,600667,太极实业,128,0,,A股,未定
2025-09-13,002371,北方华创,182,0,,A股,未定
2025-09-13,002384,东山精密,183,0,,A股,未定
2025-09-13,688525,佰维存储,199,0,,A股,未定
2025-09-13,603256,宏和科技,310,0,,A股,未定
2025-09-13,688361,中科飞测,3035,0,,A股,未定
2025-09-13,688409,富创精密,3885,0,,A股,未定
2025-09-14,300223,北京君正,10,3,,A股,未定
2025-09-14,603986,兆易创新,12,4,,A股,未定
2025-09-14,001309,德明利,14,1,,A股,未定
2025-09-14,301308,江波龙,35,0,,A股,未定
2025-09-14,688256,寒武纪,82,0,,A股,未定
2025-09-14,300308,中际旭创,84,0,,A股,未定
2025-09-14,000021,深科技,89,0,,A股,未定
2025-09-14,600667,太极实业,99,0,,A股,未定
2025-09-14,300502,新易盛,114,0,,A股,未定
2025-09-14,688008,澜起科技,135,0,,A股,未定
2025-09-14,688525,佰维存储,149,0,,A股,未定
2025-09-14,002384,东山精密,181,0,,A股,未定
2025-09-14,002371,北方华创,209,0,,A股,未定
2025-09-14,603256,宏和科技,320,0,,A股,未定
2025-09-14,688361,中科飞测,2490,0,,A股,未定
2025-09-14,688409,富创精密,3382,0,,A股,未定
2025-09-15,688256,寒武纪,71,0,,A股,未定
2025-09-15,300308,中际旭创,105,0,,A股,未定
2025-09-15,001309,德明利,113,0,,A股,未定
2025-09-15,300502,新易盛,121,0,,A股,未定
2025-09-15,603986,兆易创新,140,0,,A股,未定
2025-09-15,300223,北京君正,180,0,,A股,未定
2025-09-15,002384,东山精密,181,0,,A股,未定
2025-09-15,301308,江波龙,368,0,,A股,未定
2025-09-15,603256,宏和科技,420,0,,A股,未定
2025-09-15,000021,深科技,445,0,,A股,未定
2025-09-15,688008,澜起科技,462,0,,A股,未定
2025-09-15,002371,北方华创,477,0,,A股,未定
2025-09-15,688525,佰维存储,843,0,,A股,未定
2025-09-15,600667,太极实业,890,0,,A股,未定
2025-09-15,688361,中科飞测,3331,0,,A股,未定
2025-09-15,688409,富创精密,4244,0,,A股,未定
2025-09-16,688256,寒武纪,72,0,,A股,未定
2025-09-16,300308,中际旭创,109,0,,A股,未定
2025-09-16,300502,新易盛,115,0,,A股,未定
2025-09-16,603986,兆易创新,197,0,,A股,未定
2025-09-16,002384,东山精密,200,0,,A股,未定
2025-09-16,001309,德明利,213,0,,A股,未定
2025-09-16,301308,江波龙,274,0,,A股,未定
2025-09-16,688008,澜起科技,305,0,,A股,未定
2025-09-16,002371,北方华创,349,0,,A股,未定
2025-09-16,300223,北京君正,416,0,,A股,未定
2025-09-16,603256,宏和科技,588,0,,A股,未定
2025-09-16,000021,深科技,659,0,,A股,未定
2025-09-16,688525,佰维存储,929,0,,A股,未定
2025-09-16,600667,太极实业,1196,0,,A股,未定
2025-09-16,688409,富创精密,2234,0,,A股,未定
2025-09-16,688361,中科飞测,4233,0,,A股,未定
2025-09-17,300308,中际旭创,104,0,,A股,未定
2025-09-17,688256,寒武纪,108,0,,A股,未定
2025-09-17,300502,新易盛,136,0,,A股,未定
2025-09-17,002384,东山精密,141,0,,A股,未定
2025-09-17,603986,兆易创新,222,0,,A股,未定
2025-09-17,002371,北方华创,232,0,,A股,未定
2025-09-17,001309,德明利,267,0,,A股,未定
2025-09-17,300223,北京君正,447,0,,A股,未定
2025-09-17,688008,澜起科技,448,0,,A股,未定
2025-09-17,301308,江波龙,589,0,,A股,未定
2025-09-17,603256,宏和科技,690,0,,A股,未定
2025-09-17,000021,深科技,753,0,,A股,未定
2025-09-17,688525,佰维存储,1030,0,,A股,未定
2025-09-17,600667,太极实业,1163,0,,A股,未定
2025-09-17,688361,中科飞测,1395,0,,A股,未定
2025-09-17,688409,富创精密,2305,0,,A股,未定
2025-09-18,688256,寒武纪,46,0,,A股,未定
2025-09-18,300308,中际旭创,72,0,,A股,未定
2025-09-18,300502,新易盛,106,0,,A股,未定
2025-09-18,603986,兆易创新,113,0,,A股,未定
2025-09-18,002371,北方华创,117,0,,A股,未定
2025-09-18,603256,宏和科技,169,0,,A股,未定
2025-09-18,002384,东山精密,262,0,,A股,未定
2025-09-18,688008,澜起科技,325,0,,A股,未定
2025-09-18,000021,深科技,340,0,,A股,未定
2025-09-18,001309,德明利,370,0,,A股,未定
2025-09-18,300223,北京君正,417,0,,A股,未定
2025-09-18,301308,江波龙,531,0,,A股,未定
2025-09-18,688361,中科飞测,691,0,,A股,未定
2025-09-18,688525,佰维存储,907,0,,A股,未定
2025-09-18,600667,太极实业,914,0,,A股,未定
2025-09-18,688409,富创精密,1442,0,,A股,未定
2025-09-19,300308,中际旭创,35,0,,A股,未定
2025-09-19,688256,寒武纪,41,0,,A股,未定
2025-09-19,001309,德明利,55,0,,A股,未定
2025-09-19,300502,新易盛,66,0,,A股,未定
2025-09-19,301308,江波龙,69,0,,A股,未定
2025-09-19,603986,兆易创新,155,0,,A股,未定
2025-09-19,688008,澜起科技,238,0,,A股,未定
2025-09-19,300223,北京君正,303,0,,A股,未定
2025-09-19,002371,北方华创,341,0,,A股,未定
2025-09-19,002384,东山精密,355,0,,A股,未定
2025-09-19,000021,深科技,392,0,,A股,未定
2025-09-19,688525,佰维存储,456,0,,A股,未定
2025-09-19,603256,宏和科技,690,0,,A股,未定
2025-09-19,600667,太极实业,1155,0,,A股,未定
2025-09-19,688409,富创精密,2368,0,,A股,未定
2025-09-19,688361,中科飞测,2953,0,,A股,未定
2025-09-20,300308,中际旭创,53,0,,A股,未定
2025-09-20,001309,德明利,73,0,,A股,未定
2025-09-20,300502,新易盛,87,0,,A股,未定
2025-09-20,688256,寒武纪,97,0,,A股,未定
2025-09-20,301308,江波龙,112,0,,A股,未定
2025-09-20,603986,兆易创新,160,0,,A股,未定
2025-09-20,688008,澜起科技,196,0,,A股,未定
2025-09-20,002371,北方华创,207,0,,A股,未定
2025-09-20,002384,东山精密,311,0,,A股,未定
2025-09-20,300223,北京君正,339,0,,A股,未定
2025-09-20,000021,深科技,369,0,,A股,未定
2025-09-20,688525,佰维存储,514,0,,A股,未定
2025-09-20,603256,宏和科技,528,0,,A股,未定
2025-09-20,600667,太极实业,1038,0,,A股,未定
2025-09-20,688409,富创精密,1757,0,,A股,未定
2025-09-20,688361,中科飞测,2376,0,,A股,未定
2025-09-21,001309,德明利,38,0,,A股,未定
2025-09-21,300308,中际旭创,69,0,,A股,未定
2025-09-21,301308,江波龙,88,0,,A股,未定
2025-09-21,300502,新易盛,114,0,,A股,未定
2025-09-21,688256,寒武纪,128,0,,A股,未定
2025-09-21,603986,兆易创新,141,0,,A股,未定
2025-09-21,002371,北方华创,225,0,,A股,未定
2025-09-21,688008,澜起科技,234,0,,A股,未定
2025-09-21,300223,北京君正,323,0,,A股,未定
2025-09-21,002384,东山精密,352,0,,A股,未定
2025-09-21,000021,深科技,358,0,,A股,未定
2025-09-21,688525,佰维存储,477,0,,A股,未定
2025-09-21,603256,宏和科技,627,0,,A股,未定
2025-09-21,600667,太极实业,1038,0,,A股,未定
2025-09-21,688409,富创精密,1924,0,,A股,未定
2025-09-21,688361,中科飞测,2496,0,,A股,未定
2025-09-22,001309,德明利,44,0,,A股,未定
2025-09-22,688256,寒武纪,67,0,,A股,未定
2025-09-22,301308,江波龙,89,0,,A股,未定
2025-09-22,603986,兆易创新,94,0,,A股,未定
2025-09-22,300308,中际旭创,126,0,,A股,未定
2025-09-22,000021,深科技,136,0,,A股,未定
2025-09-22,300502,新易盛,143,0,,A股,未定
2025-09-22,002384,东山精密,172,0,,A股,未定
2025-09-22,688008,澜起科技,213,0,,A股,未定
2025-09-22,002371,北方华创,219,0,,A股,未定
2025-09-22,688525,佰维存储,306,0,,A股,未定
2025-09-22,300223,北京君正,325,0,,A股,未定
2025-09-22,603256,宏和科技,393,0,,A股,未定
2025-09-22,600667,太极实业,1005,0,,A股,未定
2025-09-22,688361,中科飞测,2193,0,,A股,未定
2025-09-22,688409,富创精密,2252,0,,A股,未定
2025-09-23,001309,德明利,25,1,,A股,未定
2025-09-23,300308,中际旭创,64,0,,A股,未定
2025-09-23,300502,新易盛,87,0,,A股,未定
2025-09-23,688256,寒武纪,88,0,,A股,未定
2025-09-23,301308,江波龙,129,0,,A股,未定
2025-09-23,603986,兆易创新,144,0,,A股,未定
2025-09-23,002371,北方华创,146,0,,A股,未定
2025-09-23,002384,东山精密,186,0,,A股,未定
2025-09-23,688008,澜起科技,263,0,,A股,未定
2025-09-23,300223,北京君正,264,0,,A股,未定
2025-09-23,688525,佰维存储,278,0,,A股,未定
2025-09-23,000021,深科技,413,0,,A股,未定
2025-09-23,688361,中科飞测,552,0,,A股,未定
2025-09-23,603256,宏和科技,618,0,,A股,未定
2025-09-23,600667,太极实业,1239,0,,A股,未定
2025-09-23,688409,富创精密,1333,0,,A股,未定
2025-09-24,002371,北方华创,9,1,,A股,未定
2025-09-24,000021,深科技,11,1,,A股,未定
2025-09-24,001309,德明利,95,0,,A股,未定
2025-09-24,603986,兆易创新,103,0,,A股,未定
2025-09-24,688256,寒武纪,105,0,,A股,未定
2025-09-24,300308,中际旭创,138,0,,A股,未定
2025-09-24,688008,澜起科技,140,0,,A股,未定
2025-09-24,300502,新易盛,150,0,,A股,未定
2025-09-24,600667,太极实业,171,0,,A股,未定
2025-09-24,301308,江波龙,183,0,,A股,未定
2025-09-24,300223,北京君正,201,0,,A股,未定
2025-09-24,688525,佰维存储,250,0,,A股,未定
2025-09-24,688409,富创精密,283,0,,A股,未定
2025-09-24,688361,中科飞测,286,0,,A股,未定
2025-09-24,002384,东山精密,364,0,,A股,未定
2025-09-24,603256,宏和科技,584,0,,A股,未定
2025-09-25,300502,新易盛,44,0,,A股,未定
2025-09-25,300308,中际旭创,85,0,,A股,未定
2025-09-25,688256,寒武纪,102,0,,A股,未定
2025-09-25,000021,深科技,108,0,,A股,未定
2025-09-25,002371,北方华创,111,0,,A股,未定
2025-09-25,603986,兆易创新,146,0,,A股,未定
2025-09-25,001309,德明利,226,0,,A股,未定
2025-09-25,301308,江波龙,255,0,,A股,未定
2025-09-25,688008,澜起科技,270,0,,A股,未定
2025-09-25,002384,东山精密,346,0,,A股,未定
2025-09-25,600667,太极实业,347,0,,A股,未定
2025-09-25,300223,北京君正,356,0,,A股,未定
2025-09-25,688525,佰维存储,633,0,,A股,未定
2025-09-25,688361,中科飞测,671,0,,A股,未定
2025-09-25,603256,宏和科技,709,0,,A股,未定
2025-09-25,688409,富创精密,856,0,,A股,未定
2025-09-26,300308,中际旭创,61,0,,A股,未定
2025-09-26,300502,新易盛,67,0,,A股,未定
2025-09-26,688256,寒武纪,92,0,,A股,未定
2025-09-26,603986,兆易创新,145,0,,A股,未定
2025-09-26,002371,北方华创,172,0,,A股,未定
2025-09-26,000021,深科技,177,0,,A股,未定
2025-09-26,002384,东山精密,253,0,,A股,未定
2025-09-26,001309,德明利,290,0,,A股,未定
2025-09-26,688008,澜起科技,327,0,,A股,未定
2025-09-26,300223,北京君正,368,0,,A股,未定
2025-09-26,301308,江波龙,414,0,,A股,未定
2025-09-26,688525,佰维存储,588,0,,A股,未定
2025-09-26,600667,太极实业,628,0,,A股,未定
2025-09-26,603256,宏和科技,934,0,,A股,未定
2025-09-26,688361,中科飞测,1659,0,,A股,未定
2025-09-26,688409,富创精密,1998,0,,A股,未定
2025-09-27,300308,中际旭创,69,0,,A股,未定
2025-09-27,603986,兆易创新,88,0,,A股,未定
2025-09-27,002371,北方华创,106,0,,A股,未定
2025-09-27,300502,新易盛,107,0,,A股,未定
2025-09-27,000021,深科技,112,0,,A股,未定
2025-09-27,688256,寒武纪,116,0,,A股,未定
2025-09-27,688008,澜起科技,229,0,,A股,未定
2025-09-27,001309,德明利,233,0,,A股,未定
2025-09-27,301308,江波龙,274,0,,A股,未定
2025-09-27,002384,东山精密,325,0,,A股,未定
2025-09-27,300223,北京君正,357,0,,A股,未定
2025-09-27,600667,太极实业,446,0,,A股,未定
2025-09-27,688525,佰维存储,572,0,,A股,未定
2025-09-27,603256,宏和科技,954,0,,A股,未定
2025-09-27,688361,中科飞测,1028,0,,A股,未定
2025-09-27,688409,富创精密,1535,0,,A股,未定
2025-09-28,300308,中际旭创,12,1,,A股,未定
2025-09-28,603986,兆易创新,76,0,,A股,未定
2025-09-28,000021,深科技,107,0,,A股,未定
2025-09-28,002371,北方华创,116,0,,A股,未定
2025-09-28,300502,新易盛,133,0,,A股,未定
2025-09-28,001309,德明利,142,0,,A股,未定
2025-09-28,688256,寒武纪,157,0,,A股,未定
2025-09-28,301308,江波龙,162,0,,A股,未定
2025-09-28,688008,澜起科技,196,0,,A股,未定
2025-09-28,300223,北京君正,267,0,,A股,未定
2025-09-28,688525,佰维存储,341,0,,A股,未定
2025-09-28,002384,东山精密,377,0,,A股,未定
2025-09-28,600667,太极实业,425,0,,A股,未定
2025-09-28,603256,宏和科技,1014,0,,A股,未定
2025-09-28,688361,中科飞测,1287,0,,A股,未定
2025-09-28,688409,富创精密,1590,0,,A股,未定
2025-09-29,300502,新易盛,90,0,,A股,未定
2025-09-29,001309,德明利,103,0,,A股,未定
2025-09-29,300308,中际旭创,106,0,,A股,未定
2025-09-29,688256,寒武纪,110,0,,A股,未定
2025-09-29,000021,深科技,114,0,,A股,未定
2025-09-29,603986,兆易创新,118,0,,A股,未定
2025-09-29,688008,澜起科技,121,0,,A股,未定
2025-09-29,301308,江波龙,152,0,,A股,未定
2025-09-29,002371,北方华创,153,0,,A股,未定
2025-09-29,002384,东山精密,186,0,,A股,未定
2025-09-29,688525,佰维存储,308,0,,A股,未定
2025-09-29,300223,北京君正,432,0,,A股,未定
2025-09-29,600667,太极实业,638,0,,A股,未定
2025-09-29,603256,宏和科技,1128,0,,A股,未定
2025-09-29,688361,中科飞测,1587,0,,A股,未定
2025-09-29,688409,富创精密,2156,0,,A股,未定
2025-09-30,301308,江波龙,5,1,,A股,未定
2025-09-30,000021,深科技,13,1,,A股,未定
2025-09-30,603986,兆易创新,21,1,,A股,未定
2025-09-30,688256,寒武纪,25,1,,A股,未定
2025-09-30,001309,德明利,27,1,,A股,未定
2025-09-30,300502,新易盛,32,0,,A股,未定
2025-09-30,300308,中际旭创,80,0,,A股,未定
2025-09-30,300223,北京君正,81,0,,A股,未定
2025-09-30,688008,澜起科技,82,0,,A股,未定
2025-09-30,688525,佰维存储,146,0,,A股,未定
2025-09-30,002371,北方华创,187,0,,A股,未定
2025-09-30,600667,太极实业,201,0,,A股,未定
2025-09-30,002384,东山精密,474,0,,A股,未定
2025-09-30,603256,宏和科技,1242,0,,A股,未定
2025-09-30,688409,富创精密,1734,0,,A股,未定
2025-09-30,688361,中科飞测,1744,0,,A股,未定
2025-10-01,000021,深科技,4,2,,A股,未定
2025-10-01,301308,江波龙,8,2,,A股,未定
2025-10-01,603986,兆易创新,16,2,,A股,未定
2025-10-01,300502,新易盛,33,0,,A股,未定
2025-10-01,001309,德明利,35,0,,A股,未定
2025-10-01,688256,寒武纪,47,0,,A股,未定
2025-10-01,300308,中际旭创,74,0,,A股,未定
2025-10-01,300223,北京君正,75,0,,A股,未定
2025-10-01,688008,澜起科技,82,0,,A股,未定
2025-10-01,002371,北方华创,103,0,,A股,未定
2025-10-01,600667,太极实业,143,0,,A股,未定
2025-10-01,688525,佰维存储,158,0,,A股,未定
2025-10-01,002384,东山精密,556,0,,A股,未定
2025-10-01,603256,宏和科技,1126,0,,A股,未定
2025-10-01,688361,中科飞测,1655,0,,A股,未定
2025-10-01,688409,富创精密,1788,0,,A股,未定
2025-10-02,000021,深科技,5,3,,A股,未定
2025-10-02,301308,江波龙,12,3,,A股,未定
2025-10-02,603986,兆易创新,22,3,,A股,未定
2025-10-02,001309,德明利,32,0,,A股,未定
2025-10-02,688008,澜起科技,46,0,,A股,未定
2025-10-02,300502,新易盛,56,0,,A股,未定
2025-10-02,300223,北京君正,60,0,,A股,未定
2025-10-02,688256,寒武纪,68,0,,A股,未定
2025-10-02,600667,太极实业,77,0,,A股,未定
2025-10-02,002371,北方华创,84,0,,A股,未定
2025-10-02,300308,中际旭创,91,0,,A股,未定
2025-10-02,688525,佰维存储,118,0,,A股,未定
2025-10-02,002384,东山精密,550,0,,A股,未定
2025-10-02,603256,宏和科技,1099,0,,A股,未定
2025-10-02,688361,中科飞测,1337,0,,A股,未定
2025-10-02,688409,富创精密,1397,0,,A股,未定
2025-10-03,000021,深科技,7,4,,A股,未定
2025-10-03,301308,江波龙,13,4,,A股,未定
2025-10-03,603986,兆易创新,17,4,,A股,未定
2025-10-03,001309,德明利,34,0,,A股,未定
2025-10-03,688008,澜起科技,50,0,,A股,未定
2025-10-03,300502,新易盛,64,0,,A股,未定
2025-10-03,300223,北京君正,73,0,,A股,未定
2025-10-03,002371,北方华创,79,0,,A股,未定
2025-10-03,688256,寒武纪,89,0,,A股,未定
2025-10-03,600667,太极实业,98,0,,A股,未定
2025-10-03,300308,中际旭创,106,0,,A股,未定
2025-10-03,688525,佰维存储,150,0,,A股,未定
2025-10-03,002384,东山精密,562,0,,A股,未定
2025-10-03,603256,宏和科技,1220,0,,A股,未定
2025-10-03,688361,中科飞测,1482,0,,A股,未定
2025-10-03,688409,富创精密,1631,0,,A股,未定
2025-10-04,000021,深科技,4,5,🎯拥挤,A股,未定
2025-10-04,603986,兆易创新,11,5,🎯拥挤,A股,未定
2025-10-04,301308,江波龙,12,5,🎯拥挤,A股,未定
2025-10-04,001309,德明利,27,1,,A股,未定
2025-10-04,688008,澜起科技,49,0,,A股,未定
2025-10-04,300223,北京君正,53,0,,A股,未定
2025-10-04,300502,新易盛,62,0,,A股,未定
2025-10-04,002371,北方华创,86,0,,A股,未定
2025-10-04,600667,太极实业,93,0,,A股,未定
2025-10-04,688256,寒武纪,110,0,,A股,未定
2025-10-04,300308,中际旭创,115,0,,A股,未定
2025-10-04,688525,佰维存储,124,0,,A股,未定
2025-10-04,002384,东山精密,623,0,,A股,未定
2025-10-04,688361,中科飞测,1120,0,,A股,未定
2025-10-04,603256,宏和科技,1225,0,,A股,未定
2025-10-04,688409,富创精密,1674,0,,A股,未定
2025-10-05,000021,深科技,6,6,🎯拥挤,A股,未定
2025-10-05,603986,兆易创新,12,6,🎯拥挤,A股,未定
2025-10-05,301308,江波龙,16,6,🎯拥挤,A股,未定
2025-10-05,001309,德明利,33,0,,A股,未定
2025-10-05,300223,北京君正,51,0,,A股,未定
2025-10-05,688008,澜起科技,55,0,,A股,未定
2025-10-05,600667,太极实业,56,0,,A股,未定
2025-10-05,300502,新易盛,80,0,,A股,未定
2025-10-05,688256,寒武纪,91,0,,A股,未定
2025-10-05,002371,北方华创,97,0,,A股,未定
2025-10-05,300308,中际旭创,103,0,,A股,未定
2025-10-05,688525,佰维存储,116,0,,A股,未定
2025-10-05,002384,东山精密,555,0,,A股,未定
2025-10-05,603256,宏和科技,1119,0,,A股,未定
2025-10-05,688361,中科飞测,1425,0,,A股,未定
2025-10-05,688409,富创精密,1490,0,,A股,未定
2025-10-06,000021,深科技,12,7,🎯拥挤,A股,未定
2025-10-06,301308,江波龙,19,7,🎯拥挤,A股,未定
2025-10-06,603986,兆易创新,23,7,🎯拥挤,A股,未定
2025-10-06,001309,德明利,41,0,,A股,未定
2025-10-06,300223,北京君正,69,0,,A股,未定
2025-10-06,688008,澜起科技,70,0,,A股,未定
2025-10-06,600667,太极实业,82,0,,A股,未定
2025-10-06,300502,新易盛,90,0,,A股,未定
2025-10-06,688256,寒武纪,91,0,,A股,未定
2025-10-06,300308,中际旭创,111,0,,A股,未定
2025-10-06,002371,北方华创,121,0,,A股,未定
2025-10-06,688525,佰维存储,135,0,,A股,未定
2025-10-06,002384,东山精密,582,0,,A股,未定
2025-10-06,603256,宏和科技,1123,0,,A股,未定
2025-10-06,688361,中科飞测,1469,0,,A股,未定
2025-10-06,688409,富创精密,1924,0,,A股,未定
2025-10-07,000021,深科技,5,8,🎯拥挤,A股,未定
2025-10-07,301308,江波龙,15,8,🎯拥挤,A股,未定
2025-10-07,603986,兆易创新,16,8,🎯拥挤,A股,未定
2025-10-07,001309,德明利,33,0,,A股,未定
2025-10-07,688008,澜起科技,53,0,,A股,未定
2025-10-07,300223,北京君正,55,0,,A股,未定
2025-10-07,600667,太极实业,63,0,,A股,未定
2025-10-07,300502,新易盛,79,0,,A股,未定
2025-10-07,688256,寒武纪,106,0,,A股,未定
2025-10-07,300308,中际旭创,107,0,,A股,未定
2025-10-07,002371,北方华创,112,0,,A股,未定
2025-10-07,688525,佰维存储,139,0,,A股,未定
2025-10-07,002384,东山精密,582,0,,A股,未定
2025-10-07,603256,宏和科技,1168,0,,A股,未定
2025-10-07,688361,中科飞测,1667,0,,A股,未定
2025-10-07,688409,富创精密,1919,0,,A股,未定
2025-10-08,000021,深科技,3,9,🎯拥挤,A股,未定
2025-10-08,301308,江波龙,14,9,🎯拥挤,A股,未定
2025-10-08,603986,兆易创新,19,9,🎯拥挤,A股,未定
2025-10-08,001309,德明利,21,1,,A股,未定
2025-10-08,300223,北京君正,66,0,,A股,未定
2025-10-08,600667,太极实业,80,0,,A股,未定
2025-10-08,688008,澜起科技,98,0,,A股,未定
2025-10-08,300308,中际旭创,134,0,,A股,未定
2025-10-08,300502,新易盛,139,0,,A股,未定
2025-10-08,002371,北方华创,148,0,,A股,未定
2025-10-08,688525,佰维存储,152,0,,A股,未定
2025-10-08,688256,寒武纪,160,0,,A股,未定
2025-10-08,002384,东山精密,618,0,,A股,未定
2025-10-08,688361,中科飞测,1183,0,,A股,未定
2025-10-08,603256,宏和科技,1242,0,,A股,未定
2025-10-08,688409,富创精密,1466,0,,A股,未定
2025-10-09,000021,深科技,9,10,🎯拥挤,A股,未定
2025-10-09,600667,太极实业,35,0,,A股,未定
2025-10-09,300502,新易盛,80,0,,A股,未定
2025-10-09,603986,兆易创新,86,0,,A股,未定
2025-10-09,301308,江波龙,116,0,,A股,未定
2025-10-09,300223,北京君正,125,0,,A股,未定
2025-10-09,688256,寒武纪,143,0,,A股,未定
2025-10-09,001309,德明利,174,0,,A股,未定
2025-10-09,300308,中际旭创,183,0,,A股,未定
2025-10-09,688008,澜起科技,203,0,,A股,未定
2025-10-09,002371,北方华创,205,0,,A股,未定
2025-10-09,688525,佰维存储,243,0,,A股,未定
2025-10-09,002384,东山精密,597,0,,A股,未定
2025-10-09,688361,中科飞测,708,0,,A股,未定
2025-10-09,688409,富创精密,1247,0,,A股,未定
2025-10-09,603256,宏和科技,1489,0,,A股,未定
2025-10-10,000021,深科技,6,11,🎯拥挤,A股,未定
2025-10-10,688256,寒武纪,78,0,,A股,未定
2025-10-10,300502,新易盛,104,0,,A股,未定
2025-10-10,603986,兆易创新,110,0,,A股,未定
2025-10-10,300308,中际旭创,154,0,,A股,未定
2025-10-10,688525,佰维存储,157,0,,A股,未定
2025-10-10,600667,太极实业,178,0,,A股,未定
2025-10-10,301308,江波龙,187,0,,A股,未定
2025-10-10,002371,北方华创,223,0,,A股,未定
